drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00235,hsa154,34,0.364384352941176,0.157895,0.615385,1,0.43430582700721,0.43430582700721,0.43430582700721
D00255,hsa154,34,0.306839794117647,0.145833,0.428571,7,0.256511360511282,0.14457166803813,0.43430582700721
D00432,hsa154,34,0.328621,0.192308,0.538462,2,0.404431884014808,0.374557941022405,0.43430582700721
D00437,hsa154,34,0.175397382352941,0.092308,0.289474,8,0.236280606314508,0.094665326937091,0.43430582700721
D00454,hsa154,34,0.204632088235294,0.129032,0.314286,21,0.197463193153648,0.122504331829762,0.43430582700721
D00483,hsa154,34,0.402473705882353,0.213333,0.809524,2,0.404431884014808,0.374557941022405,0.43430582700721
D00513,hsa154,34,0.386090058823529,0.194444,0.809524,18,0.226852214876932,0.14457166803813,0.43430582700721
D00598,hsa154,34,0.367632647058823,0.170732,0.88,1,0.43430582700721,0.43430582700721,0.43430582700721
D00601,hsa154,34,0.314380794117647,0.123077,0.88,1,0.43430582700721,0.43430582700721,0.43430582700721
D00632,hsa154,34,0.406450029411765,0.142857,0.956522,1,0.43430582700721,0.43430582700721,0.43430582700721
D00635,hsa154,34,0.310230823529412,0.126984,0.88,1,0.43430582700721,0.43430582700721,0.43430582700721
D00645,hsa154,34,0.288329676470588,0.158537,0.393939,1,0.43430582700721,0.43430582700721,0.43430582700721
D00996,hsa154,34,0.358824058823529,0.118421,0.928571,8,0.242448786336652,0.144010767114237,0.43430582700721
D01390,hsa154,34,0.415921323529412,0.144737,1,2,0.404431884014808,0.374557941022405,0.43430582700721
D01454,hsa154,34,0.366558794117647,0.153846,0.565217,2,0.404431884014808,0.374557941022405,0.43430582700721
D02066,hsa154,34,0.347615941176471,0.190476,0.688889,2,0.404431884014808,0.374557941022405,0.43430582700721
D02149,hsa154,34,0.304516205882353,0.13253,0.617647,8,0.242448786336652,0.144010767114237,0.43430582700721
D02150,hsa154,34,0.415921323529412,0.144737,1,2,0.404431884014808,0.374557941022405,0.43430582700721
D02338,hsa154,34,0.346867470588235,0.17284,0.592593,2,0.404431884014808,0.374557941022405,0.43430582700721
D02342,hsa154,34,0.372095411764706,0.153846,0.678571,1,0.43430582700721,0.43430582700721,0.43430582700721
D02374,hsa154,34,0.304027735294118,0.157895,0.518519,2,0.404431884014808,0.374557941022405,0.43430582700721
D03415,hsa154,34,0.191242823529412,0.103448,0.369048,2,0.404431884014808,0.374557941022405,0.43430582700721
D03490,hsa154,34,0.355601029411765,0.166667,0.88,1,0.43430582700721,0.43430582700721,0.43430582700721
D03879,hsa154,34,0.405962176470588,0.146341,0.956522,2,0.404431884014808,0.374557941022405,0.43430582700721
D03880,hsa154,34,0.288943058823529,0.092308,0.591837,1,0.43430582700721,0.43430582700721,0.43430582700721
D03881,hsa154,34,0.361417529411765,0.117647,0.6875,1,0.43430582700721,0.43430582700721,0.43430582700721
D00255,hsa155,15,0.305435133333333,0.145833,0.428571,7,0.264024689766364,0.167655073757077,0.42323149089045
D00432,hsa155,15,0.348328133333333,0.192308,0.538462,2,0.398894715956428,0.374557941022405,0.42323149089045
D00437,hsa155,15,0.190951333333333,0.103448,0.257143,8,0.241867459727096,0.0867668494522146,0.42323149089045
D00454,hsa155,15,0.213878133333333,0.148148,0.3,21,0.200683776794297,0.113656367300874,0.42323149089045
D00483,hsa155,15,0.433398533333333,0.213333,0.809524,2,0.398894715956428,0.374557941022405,0.42323149089045
D00513,hsa155,15,0.428773666666667,0.194444,0.809524,18,0.228926839462703,0.167074022827675,0.42323149089045
D00996,hsa155,15,0.377089666666667,0.118421,0.764706,8,0.25316749952012,0.167655073757077,0.42323149089045
D01390,hsa155,15,0.450223866666667,0.144737,1,2,0.398894715956428,0.374557941022405,0.42323149089045
D01454,hsa155,15,0.396519333333333,0.153846,0.56,2,0.398894715956428,0.374557941022405,0.42323149089045
D02066,hsa155,15,0.3100884,0.192308,0.439024,2,0.398894715956428,0.374557941022405,0.42323149089045
D02149,hsa155,15,0.287471866666667,0.13253,0.541667,8,0.25316749952012,0.167655073757077,0.42323149089045
D02150,hsa155,15,0.450223866666667,0.144737,1,2,0.398894715956428,0.374557941022405,0.42323149089045
D02338,hsa155,15,0.355768733333333,0.17284,0.5,2,0.398894715956428,0.374557941022405,0.42323149089045
D02374,hsa155,15,0.3304898,0.157895,0.518519,2,0.398894715956428,0.374557941022405,0.42323149089045
D03415,hsa155,15,0.175442066666667,0.103448,0.364865,2,0.398894715956428,0.374557941022405,0.42323149089045
D03879,hsa155,15,0.3586994,0.146341,0.52,2,0.398894715956428,0.374557941022405,0.42323149089045
D00059,hsa1812,13,0.179890230769231,0.125,0.225806,1,0.175000639156168,0.175000639156168,0.175000639156168
D00110,hsa1812,13,0.222871,0.125,0.297297,2,0.169628692538796,0.134418266920231,0.204839118157361
D00270,hsa1812,13,0.460277769230769,0.194444,0.826087,6,0.237089662130263,0.151682494912183,0.528892898384835
D00283,hsa1812,13,0.461823923076923,0.193548,0.714286,24,0.210473490912197,0.106195441804736,0.528892898384835
D00454,hsa1812,13,0.401836076923077,0.16129,0.607143,21,0.197683334480334,0.106195441804736,0.528892898384835
D00493,hsa1812,13,0.537309923076923,0.181818,0.857143,5,0.240195767885043,0.106195441804736,0.528892898384835
D00503,hsa1812,13,0.484181461538462,0.171429,0.857143,3,0.205076726635156,0.175000639156168,0.23539042259194
D00560,hsa1812,13,0.371985538461538,0.170732,0.55,4,0.258954785862989,0.127086487753593,0.528892898384835
D00613,hsa1812,13,0.281034538461539,0.212121,0.368421,4,0.256481414870766,0.151682494912183,0.528892898384835
D00790,hsa1812,13,0.444792769230769,0.194444,0.826087,1,0.175000639156168,0.175000639156168,0.175000639156168
D01295,hsa1812,13,0.334421230769231,0.135135,0.55,4,0.253732024375775,0.106195441804736,0.528892898384835
D02354,hsa1812,13,0.510047153846154,0.171429,0.793103,10,0.142752921178665,0.106195441804736,0.186050741922116
D02361,hsa1812,13,0.388848769230769,0.179487,0.607143,13,0.160664252099175,0.106195441804736,0.23539042259194
D02671,hsa1812,13,0.471960076923077,0.176471,0.709677,4,0.27369584940512,0.175000639156168,0.528892898384835
D00059,hsa1813,21,0.176655809523809,0.107143,0.259259,1,0.175000639156168,0.175000639156168,0.175000639156168
D00136,hsa1813,21,0.372112047619048,0.176471,0.578947,3,0.320234038814326,0.242632775556031,0.454839409677914
D00270,hsa1813,21,0.430468476190476,0.169492,0.826087,6,0.24582183252061,0.155005006763224,0.454839409677914
D00283,hsa1813,21,0.433109047619048,0.193548,0.769231,24,0.197315628867959,0.144323125852695,0.283056116692642
D00454,hsa1813,21,0.375539,0.16129,0.607143,21,0.197780828057737,0.144323125852695,0.454839409677914
D00493,hsa1813,21,0.503128380952381,0.181818,0.857143,5,0.228561987552346,0.155005006763224,0.454839409677914
D00494,hsa1813,21,0.378958714285714,0.192982,0.76,10,0.17146690446613,0.152115048062554,0.189980971222645
D00503,hsa1813,21,0.461600523809524,0.171429,0.857143,3,0.271827731683104,0.175000639156168,0.454839409677914
D00560,hsa1813,21,0.368790952380952,0.148936,0.641026,4,0.219515114798638,0.0932154035972449,0.454839409677914
D00726,hsa1813,21,0.235259571428571,0.116279,0.333333,14,0.206522319858996,0.0563975047742027,0.454839409677914
D00790,hsa1813,21,0.415053952380952,0.169492,0.826087,1,0.175000639156168,0.175000639156168,0.175000639156168
D01164,hsa1813,21,0.371213666666667,0.157895,0.571429,5,0.252917607501201,0.176121133832082,0.454839409677914
D01295,hsa1813,21,0.312103952380952,0.116279,0.55,4,0.239646676250109,0.155005006763224,0.454839409677914
D02340,hsa1813,21,0.433109047619048,0.193548,0.769231,2,0.319531321219603,0.184223232761292,0.454839409677914
D02354,hsa1813,21,0.476375809523809,0.171429,0.793103,10,0.18585027635539,0.152115048062554,0.283056116692642
D02361,hsa1813,21,0.393234476190476,0.225806,0.76,13,0.184635518227212,0.152115048062554,0.283056116692642
D02671,hsa1813,21,0.432376142857143,0.176471,0.709677,4,0.242267072089649,0.155005006763224,0.454839409677914
D00110,hsa1814,12,0.214799583333333,0.135135,0.297297,2,0.150518758096854,0.096198398036346,0.204839118157361
D00136,hsa1814,12,0.39477275,0.2,0.578947,3,0.305965549345192,0.224826549141989,0.454839409677914
D00270,hsa1814,12,0.401313333333333,0.194444,0.703704,6,0.246684715610957,0.171175660208741,0.454839409677914
D00454,hsa1814,12,0.385598583333333,0.166667,0.607143,21,0.202306695485345,0.110642699641948,0.454839409677914
D00493,hsa1814,12,0.519461583333333,0.235294,0.857143,5,0.233152741361275,0.148712651498298,0.454839409677914
D00503,hsa1814,12,0.480291833333333,0.195122,0.857143,3,0.293097626311406,0.204839118157361,0.454839409677914
D00560,hsa1814,12,0.391872083333333,0.148936,0.578947,4,0.231843139232414,0.0965183688856383,0.454839409677914
D00726,hsa1814,12,0.215514333333333,0.116279,0.322581,14,0.22021622412516,0.0771829041565734,0.454839409677914
D01164,hsa1814,12,0.3854345,0.181818,0.571429,5,0.260322442345314,0.185690667633362,0.454839409677914
D01295,hsa1814,12,0.330785333333333,0.116279,0.55,4,0.244891709885579,0.148712651498298,0.454839409677914
D02340,hsa1814,12,0.442352416666667,0.176471,0.714286,2,0.320518138470988,0.186196867264062,0.454839409677914
D02671,hsa1814,12,0.422935416666667,0.228571,0.645161,4,0.25426276382702,0.171175660208741,0.454839409677914
D00283,hsa1815,3,0.534133,0.382353,0.612903,24,0.181621595975426,0.108264986588216,0.283056116692642
D00454,hsa1815,3,0.484226333333333,0.314286,0.607143,21,0.179693113511454,0.105977733659102,0.31654063096725
D02354,hsa1815,3,0.563202666666667,0.53125,0.612903,10,0.165590144495011,0.105977733659102,0.283056116692642
D02361,hsa1815,3,0.414031333333333,0.314286,0.545455,13,0.165175929581869,0.105977733659102,0.283056116692642
D00270,hsa1816,7,0.421291428571428,0.236842,0.703704,6,0.218550065112598,0.138125630432341,0.528892898384835
D00283,hsa1816,7,0.497905285714286,0.324324,0.714286,24,0.1869342681762,0.095194686826255,0.528892898384835
D00454,hsa1816,7,0.442046714285714,0.333333,0.607143,21,0.178357211350722,0.095194686826255,0.528892898384835
D00493,hsa1816,7,0.549295428571429,0.307692,0.714286,5,0.222177977626709,0.095194686826255,0.528892898384835
D00560,hsa1816,7,0.414721857142857,0.276596,0.55,4,0.244499522741646,0.122924525609784,0.528892898384835
D00613,hsa1816,7,0.300431714285714,0.236842,0.368421,4,0.242950932578757,0.138125630432341,0.528892898384835
D01295,hsa1816,7,0.378601714285714,0.255814,0.55,4,0.237567063045764,0.095194686826255,0.528892898384835
D02671,hsa1816,7,0.473056142857143,0.35,0.645161,4,0.253923800326823,0.155005006763224,0.528892898384835
D00775,hsa2912,1,0.035714,0.035714,0.035714,7,0.435083228753451,0.343546246066606,0.696861492066509
D03966,hsa2912,1,0.035714,0.035714,0.035714,3,0.51036398894191,0.411538507512999,0.696861492066509
D00775,hsa2913,1,0.035714,0.035714,0.035714,7,0.435642068878727,0.335068075847114,0.696861492066509
D03966,hsa2913,1,0.035714,0.035714,0.035714,3,0.514913365223986,0.423847517520515,0.696861492066509
D00775,hsa2916,1,0.035714,0.035714,0.035714,7,0.508324481313336,0.311991277352112,0.700963503617191
D03966,hsa2916,1,0.035714,0.035714,0.035714,3,0.515895518982782,0.422691967246221,0.700963503617191
D00775,hsa2918,2,0.09478,0.035714,0.153846,7,0.528947254932055,0.31571929569444,0.768153851429257
D03966,hsa2918,2,0.0544425,0.035714,0.073171,3,0.512116509550235,0.411538507512999,0.700963503617191
D00234,hsa3269,25,0.36860404,0.22,0.552632,2,0.153712970219044,0.133052037577735,0.174373902860352
D00283,hsa3269,25,0.43590732,0.217391,0.714286,24,0.142713906922971,0.095194686826255,0.210723382965829
D00300,hsa3269,25,0.40253488,0.210526,0.575758,2,0.153712970219044,0.133052037577735,0.174373902860352
D00454,hsa3269,25,0.37629388,0.225,0.607143,21,0.144851306455822,0.095194686826255,0.210723382965829
D00493,hsa3269,25,0.47885828,0.268293,0.793103,5,0.127172475497438,0.095194686826255,0.173741649403132
D00494,hsa3269,25,0.441134,0.236842,0.952381,10,0.172428824714483,0.112017947954767,0.210723382965829
D01295,hsa3269,25,0.37207072,0.145833,0.655172,4,0.130961107383105,0.095194686826255,0.173741649403132
D01713,hsa3269,25,0.35550556,0.175,0.482759,7,0.131132362668125,0.101528116272236,0.171781953028775
D01717,hsa3269,25,0.34178944,0.204082,0.488372,1,0.0410129826638449,0.0410129826638449,0.0410129826638449
D02327,hsa3269,25,0.35871964,0.222222,0.666667,1,0.203440198188876,0.203440198188876,0.203440198188876
D02354,hsa3269,25,0.45571148,0.255814,0.793103,10,0.164931566770527,0.106195441804736,0.210723382965829
D02361,hsa3269,25,0.40247268,0.255814,0.76,13,0.152192050878699,0.101528116272236,0.210723382965829
D02566,hsa3269,25,0.4216972,0.230769,0.615385,3,0.143621834435405,0.123439562868129,0.174373902860352
D03621,hsa3269,25,0.44216124,0.146341,0.655172,3,0.199805231553136,0.185252113504702,0.210723382965829
D05129,hsa3269,25,0.23969444,0.145833,0.384615,3,0.0487895079874789,0.0351603227885876,0.0585349671608797
D00318,hsa3274,6,0.255033,0.111111,0.322581,2,0.119991911767165,0.119662232924246,0.120321590610083
D01713,hsa3274,6,0.0966916666666667,0.078947,0.117647,7,0.189457339384536,0.145570181457657,0.239436380829072
D00283,hsa3350,6,0.327038333333333,0.194444,0.472222,24,0.240960517892752,0.163339338236944,0.37087577173232
D00451,hsa3350,6,0.299285,0.195122,0.411765,10,0.261887563113341,0.175641372426508,0.37087577173232
D00513,hsa3350,6,0.267129,0.205128,0.407407,18,0.246774243651069,0.175641372426508,0.37087577173232
D00726,hsa3350,6,0.252233833333333,0.194444,0.333333,14,0.243967025794335,0.0662162464464306,0.37087577173232
D01051,hsa3350,6,0.328793166666667,0.195122,0.512821,5,0.229573390012152,0.184543962846167,0.257553093101474
D01164,hsa3350,6,0.3329945,0.219512,0.475,5,0.218126396422532,0.184543962846167,0.267949961218775
D01973,hsa3350,6,0.345606666666667,0.230769,0.416667,6,0.308739917586576,0.192132291420308,0.37087577173232
D00283,hsa3351,9,0.260237444444444,0.186047,0.416667,24,0.260672117117347,0.169448234313143,0.619576366281789
D00415,hsa3351,9,0.368134111111111,0.257143,0.576923,1,0.619576366281789,0.619576366281789,0.619576366281789
D00451,hsa3351,9,0.416178222222222,0.228571,0.714286,10,0.319509045729175,0.198764028366963,0.619576366281789
D00513,hsa3351,9,0.291379666666667,0.205882,0.407407,18,0.282740323843192,0.198764028366963,0.619576366281789
D00675,hsa3351,9,0.363527222222222,0.177778,0.470588,1,0.619576366281789,0.619576366281789,0.619576366281789
D00676,hsa3351,9,0.365944,0.186047,0.714286,2,0.539727933013173,0.459879499744557,0.619576366281789
D00726,hsa3351,9,0.252668111111111,0.178571,0.333333,14,0.278942769295083,0.0499149369868739,0.619576366281789
D01973,hsa3351,9,0.334740333333333,0.230769,0.461538,6,0.390850681973537,0.200864178339197,0.619576366281789
D02826,hsa3351,9,0.243807,0.129032,0.342857,1,0.619576366281789,0.619576366281789,0.619576366281789
D05740,hsa3351,9,0.278439777777778,0.129032,0.470588,1,0.619576366281789,0.619576366281789,0.619576366281789
D00283,hsa3352,9,0.260237444444444,0.186047,0.416667,24,0.261610467097587,0.160651690312677,0.619576366281789
D00415,hsa3352,9,0.368134111111111,0.257143,0.576923,1,0.619576366281789,0.619576366281789,0.619576366281789
D00451,hsa3352,9,0.416178222222222,0.228571,0.714286,10,0.322895329593409,0.202427440471483,0.619576366281789
D00513,hsa3352,9,0.291379666666667,0.205882,0.407407,18,0.283140660024781,0.202427440471483,0.619576366281789
D00675,hsa3352,9,0.363527222222222,0.177778,0.470588,1,0.619576366281789,0.619576366281789,0.619576366281789
D00676,hsa3352,9,0.365944,0.186047,0.714286,2,0.533600024457997,0.447623682634205,0.619576366281789
D00726,hsa3352,9,0.252668111111111,0.178571,0.333333,14,0.282381997745158,0.0630140147862538,0.619576366281789
D01973,hsa3352,9,0.334740333333333,0.230769,0.461538,6,0.39130852263417,0.204330638679768,0.619576366281789
D02826,hsa3352,9,0.243807,0.129032,0.342857,1,0.619576366281789,0.619576366281789,0.619576366281789
D05740,hsa3352,9,0.278439777777778,0.129032,0.470588,1,0.619576366281789,0.619576366281789,0.619576366281789
D00283,hsa3354,4,0.261391,0.194444,0.416667,24,0.248492737966662,0.155273548696039,0.551267650377457
D00451,hsa3354,4,0.345269,0.228571,0.411765,10,0.310601061346785,0.198489652814329,0.551267650377457
D00513,hsa3354,4,0.29171925,0.205882,0.407407,18,0.270327944764185,0.198489652814329,0.551267650377457
D00726,hsa3354,4,0.26722275,0.194444,0.333333,14,0.269791790024755,0.0575413885498214,0.551267650377457
D01973,hsa3354,4,0.325611,0.230769,0.416667,6,0.369348921327223,0.2022774819201,0.551267650377457
D00283,hsa3355,6,0.268994,0.186047,0.416667,24,0.260125906153333,0.180699039153802,0.551267650377457
D00451,hsa3355,6,0.435433833333333,0.228571,0.714286,10,0.320302914888736,0.2060339247169,0.551267650377457
D00513,hsa3355,6,0.298943833333333,0.205882,0.407407,18,0.276906742908166,0.200408209516237,0.551267650377457
D00676,hsa3355,6,0.369419166666667,0.186047,0.714286,2,0.453751591189381,0.447623682634205,0.459879499744557
D00726,hsa3355,6,0.264865333333333,0.194444,0.333333,14,0.279194859015433,0.061726992898709,0.551267650377457
D01973,hsa3355,6,0.368589166666667,0.230769,0.575758,6,0.381660254395655,0.209691852063419,0.551267650377457
D00270,hsa3356,18,0.445392944444444,0.27027,0.703704,6,0.166096969622558,0.136585625862236,0.186196867264062
D00283,hsa3356,18,0.463822611111111,0.194444,0.769231,24,0.195066608917151,0.112017947954767,0.463746909210543
D00426,hsa3356,18,0.304469444444444,0.2,0.410256,3,0.173895412983884,0.156202896266647,0.1883941513506
D00451,hsa3356,18,0.282688666666667,0.176471,0.413793,10,0.249573326689992,0.184543962846167,0.463746909210543
D00454,hsa3356,18,0.405051166666667,0.166667,0.607143,21,0.171061385663716,0.106417843067026,0.463746909210543
D00493,hsa3356,18,0.511043277777778,0.25,0.793103,5,0.165822085170546,0.112017947954767,0.186196867264062
D00494,hsa3356,18,0.411489111111111,0.219512,0.76,10,0.127638466477478,0.106417843067026,0.184223232761292
D00513,hsa3356,18,0.269139055555556,0.1875,0.407407,18,0.214346031852142,0.136585625862236,0.463746909210543
D00563,hsa3356,18,0.421461111111111,0.142857,0.863636,3,0.24774541634931,0.136585625862236,0.463746909210543
D00726,hsa3356,18,0.243132333333333,0.142857,0.352941,14,0.216891034944583,0.0575546230206043,0.463746909210543
D01051,hsa3356,18,0.3689915,0.195122,0.542857,5,0.182937700162783,0.156202896266647,0.208458299016095
D01164,hsa3356,18,0.380764277777778,0.219512,0.571429,5,0.281438869907433,0.184223232761292,0.463746909210543
D01358,hsa3356,18,0.462640777777778,0.171429,0.863636,3,0.173895412983884,0.156202896266647,0.1883941513506
D01713,hsa3356,18,0.3715065,0.176471,0.708333,7,0.156776470890523,0.112017947954767,0.1883941513506
D02340,hsa3356,18,0.463822611111111,0.194444,0.769231,2,0.185210050012677,0.184223232761292,0.186196867264062
D02354,hsa3356,18,0.488385277777778,0.27027,0.793103,10,0.168182728976501,0.106417843067026,0.463746909210543
D02361,hsa3356,18,0.407397722222222,0.227273,0.76,13,0.169501040670512,0.106417843067026,0.463746909210543
D02671,hsa3356,18,0.448728666666667,0.243243,0.709677,4,0.17927311947449,0.160621635950492,0.186196867264062
D00283,hsa3357,5,0.3035572,0.194444,0.472222,24,0.181108129644498,0.104729855632005,0.393907167957341
D00451,hsa3357,5,0.3201176,0.219512,0.411765,10,0.227055577373765,0.155113436163074,0.393907167957341
D00513,hsa3357,5,0.2795292,0.205882,0.407407,18,0.195481014416834,0.133119294057334,0.393907167957341
D00726,hsa3357,5,0.2576806,0.194444,0.333333,14,0.202235655271805,0.0682732502847459,0.393907167957341
D01164,hsa3357,5,0.3045934,0.219512,0.472222,5,0.267266927659639,0.176121133832082,0.393907167957341
D01973,hsa3357,5,0.3366792,0.230769,0.416667,6,0.199740364774761,0.189145746225771,0.209691852063419
D00283,hsa3358,9,0.391164666666667,0.194444,0.612903,24,0.201197189541442,0.109660309719735,0.463746909210543
D00451,hsa3358,9,0.308703555555556,0.212121,0.461538,10,0.255871035414246,0.193275091143816,0.463746909210543
D00454,hsa3358,9,0.372880444444444,0.166667,0.607143,21,0.176240592675118,0.106084584165478,0.463746909210543
D00513,hsa3358,9,0.296491444444444,0.205882,0.44,18,0.22152569319444,0.156573895920183,0.463746909210543
D00563,hsa3358,9,0.352596777777778,0.142857,0.555556,3,0.259015793876428,0.156573895920183,0.463746909210543
D00726,hsa3358,9,0.270255444444444,0.142857,0.461538,14,0.225630600297092,0.056566316635281,0.463746909210543
D01164,hsa3358,9,0.343468888888889,0.219512,0.540541,5,0.292468738067121,0.197177906313979,0.463746909210543
D02354,hsa3358,9,0.436008333333333,0.27027,0.612903,10,0.170998712305065,0.106084584165478,0.463746909210543
D02361,hsa3358,9,0.368148111111111,0.3125,0.545455,13,0.174665065473893,0.106084584165478,0.463746909210543
D02578,hsa3358,9,0.367325222222222,0.28125,0.461538,1,0.116490614101535,0.116490614101535,0.116490614101535
D00274,hsa3360,7,0.388238142857143,0.25,0.542857,2,0.127652001894688,0.121950844810844,0.133353158978532
D00283,hsa3360,7,0.267458714285714,0.194444,0.375,24,0.187006697732126,0.121950844810844,0.26850631557051
D00451,hsa3360,7,0.299061,0.2,0.448276,10,0.200000391974503,0.159076453482256,0.224639607032961
D00513,hsa3360,7,0.284908857142857,0.176471,0.428571,18,0.200814899843623,0.140310072717326,0.259899784833469
D00726,hsa3360,7,0.348137714285714,0.194444,0.448276,14,0.18290881407066,0.070289060525687,0.224639607032961
D00283,hsa3361,3,0.209632333333333,0.194444,0.228571,24,0.211435303517482,0.122250203642528,0.30353811110937
D00451,hsa3361,3,0.323103666666667,0.228571,0.407407,10,0.240149702618842,0.155113436163074,0.30353811110937
D00513,hsa3361,3,0.307878,0.205882,0.407407,18,0.225400909414741,0.155113436163074,0.30353811110937
D00726,hsa3361,3,0.279374,0.194444,0.333333,14,0.213707559299074,0.0541295844640192,0.30353811110937
D00283,hsa3362,4,0.30901,0.194444,0.607143,24,0.179126712727908,0.0990571864062886,0.241189528156684
D00451,hsa3362,4,0.30115125,0.228571,0.407407,10,0.197936953087808,0.164678896257083,0.217109733244891
D00454,hsa3362,4,0.314776,0.166667,0.607143,21,0.168721310555889,0.0984320642289962,0.241189528156684
D00513,hsa3362,4,0.2934085,0.205882,0.407407,18,0.196679993537419,0.146086569889028,0.237788782212641
D00726,hsa3362,4,0.25119725,0.166667,0.333333,14,0.176943676849247,0.0407289427464846,0.217109733244891
D00283,hsa3363,2,0.4305555,0.416667,0.444444,24,0.208027335248238,0.107320116425397,0.275356755225667
D01051,hsa3363,2,0.417344,0.390244,0.444444,5,0.236311319334609,0.208458299016095,0.257553093101474
D01973,hsa3363,2,0.4034555,0.390244,0.416667,6,0.255644426421716,0.189145746225771,0.275356755225667
D00437,hsa3577,9,0.144961,0,0.236842,8,0.0967850138002377,0.0837489687409376,0.120518556572216
D00528,hsa3577,9,0.17739,0,0.25,13,0.152794122340017,0.0882379809898101,0.220932125548993
D00560,hsa4985,1,0.1875,0.1875,0.1875,4,0.109936196461565,0.0932154035972449,0.127086487753593
D05312,hsa4985,1,0.1875,0.1875,0.1875,2,0.567377869735972,0.555702011202589,0.579053728269355
D00110,hsa4986,3,0.270178666666667,0.191489,0.333333,2,0.115308332478289,0.096198398036346,0.134418266920231
D00837,hsa4986,3,0.305684333333333,0.191489,0.368421,1,0.562586769232841,0.562586769232841,0.562586769232841
D00838,hsa4986,3,0.371849,0.333333,0.413793,1,0.562586769232841,0.562586769232841,0.562586769232841
D05312,hsa4986,3,0.352216666666667,0.285714,0.413793,2,0.559144390217715,0.555702011202589,0.562586769232841
D00837,hsa4988,8,0.29374925,0.111111,0.475,1,0.562586769232841,0.562586769232841,0.562586769232841
D00838,hsa4988,8,0.317648625,0.128205,0.56,1,0.562586769232841,0.562586769232841,0.562586769232841
D05312,hsa4988,8,0.33963775,0.139535,0.714286,2,0.570820248751098,0.562586769232841,0.579053728269355
D00411,hsa57105,1,0.214286,0.214286,0.214286,3,0.181867957113332,0.0775819753616354,0.329720966576049
D05129,hsa57105,1,0.214286,0.214286,0.214286,3,0.139008214651864,0.0346304433665736,0.329720966576049
D00180,hsa5731,3,0.479273666666667,0.425,0.512821,2,0.162886875779415,0.149819684009309,0.175954067549521
D02721,hsa5731,3,0.427199,0.318182,0.5,1,0.149819684009309,0.149819684009309,0.149819684009309
D02725,hsa5731,3,0.354394,0.318182,0.425,1,0.200576763423465,0.200576763423465,0.200576763423465
D00180,hsa5732,2,0.6066175,0.588235,0.625,2,0.258173439385468,0.175954067549521,0.340392811221414
D00419,hsa5732,2,0.6875,0.625,0.75,1,0.169524465139455,0.169524465139455,0.169524465139455
D00419,hsa5733,2,0.4228885,0.372093,0.473684,1,0.169524465139455,0.169524465139455,0.169524465139455
D02725,hsa5733,2,0.510371,0.372093,0.648649,1,0.200576763423465,0.200576763423465,0.200576763423465
D01352,hsa5737,2,0.4039855,0.391304,0.416667,1,0.163385771873459,0.163385771873459,0.163385771873459
D00180,hsa5739,3,0.639806666666667,0.5,0.851852,2,0.245106247615362,0.149819684009309,0.340392811221414
D01352,hsa5739,3,0.566570333333333,0.475,0.657143,1,0.163385771873459,0.163385771873459,0.163385771873459
D02721,hsa5739,3,0.506818333333333,0.475,0.545455,1,0.149819684009309,0.149819684009309,0.149819684009309
D00234,hsa59340,5,0.3144504,0.125,0.461538,2,0.226238225709741,0.133052037577735,0.319424413841747
D00283,hsa59340,5,0.3405604,0.075,0.466667,24,0.147833623408889,0.108264986588216,0.190936033070787
D00300,hsa59340,5,0.365208,0.147059,0.56,2,0.226238225709741,0.133052037577735,0.319424413841747
D00318,hsa59340,5,0.1194118,0.075,0.147059,2,0.219543323382997,0.119662232924246,0.319424413841747
D00494,hsa59340,5,0.3724882,0.111111,0.56,10,0.161223954701822,0.130802030263375,0.319424413841747
D02566,hsa59340,5,0.3961112,0.138889,0.518519,3,0.204629925813593,0.133052037577735,0.319424413841747
D00528,hsa64805,2,0.0845865,0.026316,0.142857,13,0.155630228674371,0.0601483766052978,0.448299642961062
D00442,hsa6752,1,0.851852,0.851852,0.851852,1,0.456492073227889,0.456492073227889,0.456492073227889
D02250,hsa6752,1,0.666667,0.666667,0.666667,2,0.494739513595082,0.4580412954095,0.531437731780663
D00524,hsa8843,3,0.170345,0.045455,0.291667,2,0.0510002912715144,0.0476946242502159,0.0543059582928129
D00726,hsa8843,3,0.198604666666667,0.142857,0.291667,14,0.0595601231834643,0.0407289427464846,0.0771829041565734
