drug,targets,S1,S2,S3,S4,S5,S6,S7,S8
D00246,hsa2104,1,0.108696,0.108696,0.108696,1,0.161482721036549,0.161482721036549,0.161482721036549
D00279,hsa2104,1,0.333333,0.333333,0.333333,1,0.14240658712667,0.14240658712667,0.14240658712667
D00299,hsa2104,1,0.065217,0.065217,0.065217,1,0.142766050057796,0.142766050057796,0.142766050057796
D00312,hsa2104,1,0.153846,0.153846,0.153846,1,0.258893783071742,0.258893783071742,0.258893783071742
D00316,hsa2104,1,0.179487,0.179487,0.179487,6,0.193394767906422,0.0408015113159692,0.250417819756327
D00327,hsa2104,1,0.1,0.1,0.1,2,0.18902538749241,0.119156991913079,0.258893783071742
D00348,hsa2104,1,0.076923,0.076923,0.076923,1,0.215258858304074,0.215258858304074,0.215258858304074
D00443,hsa2104,1,0.042553,0.042553,0.042553,1,0.130254176101968,0.130254176101968,0.130254176101968
D00462,hsa2104,1,0.076923,0.076923,0.076923,1,0.119156991913079,0.119156991913079,0.119156991913079
D00506,hsa2104,1,0.233333,0.233333,0.233333,1,0.161980128306721,0.161980128306721,0.161980128306721
D00554,hsa2104,1,0.235294,0.235294,0.235294,1,0.258893783071742,0.258893783071742,0.258893783071742
D00565,hsa2104,1,0.451613,0.451613,0.451613,1,0.14240658712667,0.14240658712667,0.14240658712667
D00585,hsa2104,1,0.209302,0.209302,0.209302,4,0.137842285223593,0.119156991913079,0.161482721036549
D00586,hsa2104,1,0.21875,0.21875,0.21875,1,0.119156991913079,0.119156991913079,0.119156991913079
D00596,hsa2104,1,0.292683,0.292683,0.292683,1,0.142440357476068,0.142440357476068,0.142440357476068
D00627,hsa2104,1,0.282609,0.282609,0.282609,1,0.142440357476068,0.142440357476068,0.142440357476068
D00690,hsa2104,1,0.122449,0.122449,0.122449,1,0.140475251842776,0.140475251842776,0.140475251842776
D00730,hsa2104,1,0.36,0.36,0.36,1,0.115004246729531,0.115004246729531,0.115004246729531
D00898,hsa2104,1,0.818182,0.818182,0.818182,1,0.258893783071742,0.258893783071742,0.258893783071742
D00930,hsa2104,1,0.086957,0.086957,0.086957,1,0.142766050057796,0.142766050057796,0.142766050057796
D00950,hsa2104,1,0.075,0.075,0.075,2,0.199684517457259,0.140475251842776,0.258893783071742
D00951,hsa2104,1,0.043478,0.043478,0.043478,1,0.140475251842776,0.140475251842776,0.140475251842776
D00954,hsa2104,1,0.075,0.075,0.075,2,0.199684517457259,0.140475251842776,0.258893783071742
D00956,hsa2104,1,0.162791,0.162791,0.162791,1,0.119156991913079,0.119156991913079,0.119156991913079
D00961,hsa2104,1,0.361111,0.361111,0.361111,1,0.119156991913079,0.119156991913079,0.119156991913079
D00962,hsa2104,1,0.347826,0.347826,0.347826,1,0.258893783071742,0.258893783071742,0.258893783071742
D00965,hsa2104,1,0.2,0.2,0.2,1,0.119156991913079,0.119156991913079,0.119156991913079
D01115,hsa2104,1,0.041667,0.041667,0.041667,1,0.130254176101968,0.130254176101968,0.130254176101968
D01132,hsa2104,1,0.40625,0.40625,0.40625,7,0.18017599130253,0.0408015113159692,0.250417819756327
D01161,hsa2104,1,0.173077,0.173077,0.173077,2,0.24951750645065,0.240141229829559,0.258893783071742
D01217,hsa2104,1,0.04878,0.04878,0.04878,1,0.140475251842776,0.140475251842776,0.140475251842776
D01294,hsa2104,1,0.043478,0.043478,0.043478,2,0.199684517457259,0.140475251842776,0.258893783071742
D01387,hsa2104,1,0.056604,0.056604,0.056604,1,0.161482721036549,0.161482721036549,0.161482721036549
D01441,hsa2104,1,0.24,0.24,0.24,1,0.0946959150190497,0.0946959150190497,0.0946959150190497
D01689,hsa2104,1,0.083333,0.083333,0.083333,1,0.161482721036549,0.161482721036549,0.161482721036549
D02217,hsa2104,1,0.341463,0.341463,0.341463,2,0.24951750645065,0.240141229829559,0.258893783071742
D02367,hsa2104,1,0.075,0.075,0.075,2,0.199684517457259,0.140475251842776,0.258893783071742
D04066,hsa2104,1,0.195122,0.195122,0.195122,2,0.24951750645065,0.240141229829559,0.258893783071742
D05341,hsa2104,1,0.085714,0.085714,0.085714,1,0.19965204092503,0.19965204092503,0.19965204092503
D00040,hsa2908,5,0.3729892,0.306122,0.459459,1,0.061022018367731,0.061022018367731,0.061022018367731
D00066,hsa2908,5,0.4897224,0.404762,0.689655,2,0.194160447078053,0.131047708158589,0.257273185997517
D00067,hsa2908,5,0.315558,0.244444,0.405405,1,0.131047708158589,0.131047708158589,0.131047708158589
D00075,hsa2908,5,0.4915406,0.390244,0.678571,1,0.23366133237194,0.23366133237194,0.23366133237194
D00094,hsa2908,5,0.151027,0.137255,0.173913,9,0.0775855453722143,0.0191142136435537,0.114512424231549
D00105,hsa2908,5,0.303806,0.217391,0.405405,2,0.137753087987571,0.131047708158589,0.144458467816554
D00129,hsa2908,5,0.3019556,0.265306,0.333333,1,0.0641000255241269,0.0641000255241269,0.0641000255241269
D00143,hsa2908,5,0.4174706,0.372093,0.580645,1,0.0716087871365802,0.0716087871365802,0.0716087871365802
D00163,hsa2908,5,0.323846,0.276596,0.421053,1,0.0922508840782246,0.0922508840782246,0.0922508840782246
D00182,hsa2908,5,0.4323542,0.318182,0.6,1,0.257273185997517,0.257273185997517,0.257273185997517
D00187,hsa2908,5,0.274913,0.244898,0.326087,1,0.0641000255241269,0.0641000255241269,0.0641000255241269
D00188,hsa2908,5,0.308847,0.276596,0.333333,1,0.0641000255241269,0.0641000255241269,0.0641000255241269
D00211,hsa2908,5,0.228373,0.197368,0.266667,1,0.0716087871365802,0.0716087871365802,0.0716087871365802
D00279,hsa2908,5,0.1512542,0.076923,0.230769,1,0.0770235782318696,0.0770235782318696,0.0770235782318696
D00299,hsa2908,5,0.2922168,0.244898,0.355556,1,0.0641000255241269,0.0641000255241269,0.0641000255241269
D00312,hsa2908,5,0.2569484,0.196078,0.357143,1,0.131047708158589,0.131047708158589,0.131047708158589
D00316,hsa2908,5,0.1036698,0.061224,0.137255,6,0.0917635181542834,0.0424742454395567,0.114512424231549
D00327,hsa2908,5,0.5402134,0.463415,0.724138,2,0.182354520265265,0.131047708158589,0.23366133237194
D00348,hsa2908,5,0.151027,0.137255,0.173913,1,0.0956682219808598,0.0956682219808598,0.0956682219808598
D00443,hsa2908,5,0.4100044,0.354167,0.527778,1,0.276680673701978,0.276680673701978,0.276680673701978
D00462,hsa2908,5,0.3656764,0.325,0.454545,1,0.23366133237194,0.23366133237194,0.23366133237194
D00506,hsa2908,5,0.1118234,0.081633,0.195122,1,0.107362639938087,0.107362639938087,0.107362639938087
D00554,hsa2908,5,0.317368,0.208333,0.459459,1,0.131047708158589,0.131047708158589,0.131047708158589
D00565,hsa2908,5,0.1373708,0.085106,0.212766,1,0.0770235782318696,0.0770235782318696,0.0770235782318696
D00577,hsa2908,5,0.1106346,0.056604,0.209302,5,0.147125520329222,0.131047708158589,0.161482721036549
D00586,hsa2908,5,0.1012218,0.0625,0.159091,1,0.23366133237194,0.23366133237194,0.23366133237194
D00596,hsa2908,5,0.1078634,0.078125,0.181818,1,0.0680350221098536,0.0680350221098536,0.0680350221098536
D00627,hsa2908,5,0.0838788,0.048387,0.145161,1,0.0680350221098536,0.0680350221098536,0.0680350221098536
D00690,hsa2908,5,0.5327882,0.395833,0.613636,1,0.257273185997517,0.257273185997517,0.257273185997517
D00730,hsa2908,5,0.1129318,0.052632,0.179487,1,0.0716087871365802,0.0716087871365802,0.0716087871365802
D00898,hsa2908,5,0.1014948,0.056604,0.209302,1,0.131047708158589,0.131047708158589,0.131047708158589
D00930,hsa2908,5,0.2864206,0.24,0.333333,1,0.0641000255241269,0.0641000255241269,0.0641000255241269
D00950,hsa2908,5,0.426608,0.340909,0.580645,2,0.194160447078053,0.131047708158589,0.257273185997517
D00951,hsa2908,5,0.482075,0.428571,0.588235,1,0.257273185997517,0.257273185997517,0.257273185997517
D00954,hsa2908,5,0.426608,0.340909,0.580645,2,0.194160447078053,0.131047708158589,0.257273185997517
D00956,hsa2908,5,0.3988408,0.326087,0.47619,1,0.23366133237194,0.23366133237194,0.23366133237194
D00961,hsa2908,5,0.099185,0.070175,0.173077,1,0.23366133237194,0.23366133237194,0.23366133237194
D00962,hsa2908,5,0.0862942,0.0625,0.138462,1,0.131047708158589,0.131047708158589,0.131047708158589
D00965,hsa2908,5,0.1137846,0.081633,0.2,1,0.23366133237194,0.23366133237194,0.23366133237194
D01115,hsa2908,5,0.4229948,0.355556,0.473684,1,0.276680673701978,0.276680673701978,0.276680673701978
D01132,hsa2908,5,0.1612538,0.108696,0.23913,7,0.0879888050850576,0.0424742454395567,0.114512424231549
D01161,hsa2908,5,0.1999112,0.166667,0.237288,2,0.137753087987571,0.131047708158589,0.144458467816554
D01217,hsa2908,5,0.4247582,0.372093,0.580645,1,0.257273185997517,0.257273185997517,0.257273185997517
D01294,hsa2908,5,0.3964464,0.311111,0.463415,2,0.194160447078053,0.131047708158589,0.257273185997517
D01441,hsa2908,5,0.147744,0.121212,0.213115,1,0.061022018367731,0.061022018367731,0.061022018367731
D02217,hsa2908,5,0.1497836,0.116667,0.196429,2,0.137753087987571,0.131047708158589,0.144458467816554
D02367,hsa2908,5,0.3545902,0.282609,0.484848,2,0.194160447078053,0.131047708158589,0.257273185997517
D04066,hsa2908,5,0.3085254,0.27451,0.386364,2,0.137753087987571,0.131047708158589,0.144458467816554
D05341,hsa2908,5,0.0518416,0.020408,0.088889,1,0.10292202319282,0.10292202319282,0.10292202319282
D00040,hsa3174,1,0.095238,0.095238,0.095238,1,0.0977090488244506,0.0977090488244506,0.0977090488244506
D00066,hsa3174,1,0.025,0.025,0.025,2,0.118962437271347,0.097153782604896,0.140771091937798
D00067,hsa3174,1,0.027027,0.027027,0.027027,1,0.140771091937798,0.140771091937798,0.140771091937798
D00075,hsa3174,1,0.026316,0.026316,0.026316,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D00088,hsa3174,1,0.047619,0.047619,0.047619,1,0.10292202319282,0.10292202319282,0.10292202319282
D00094,hsa3174,1,0.111111,0.111111,0.111111,9,0.159325036366642,0.0352477378441716,0.300161966515045
D00105,hsa3174,1,0.027027,0.027027,0.027027,2,0.144457665387713,0.140771091937798,0.148144238837628
D00129,hsa3174,1,0.090909,0.090909,0.090909,1,0.119420545127527,0.119420545127527,0.119420545127527
D00143,hsa3174,1,0.025,0.025,0.025,1,0.115132995433364,0.115132995433364,0.115132995433364
D00163,hsa3174,1,0.15,0.15,0.15,1,0.130524007330819,0.130524007330819,0.130524007330819
D00182,hsa3174,1,0.025641,0.025641,0.025641,1,0.097153782604896,0.097153782604896,0.097153782604896
D00187,hsa3174,1,0.021739,0.021739,0.021739,1,0.119420545127527,0.119420545127527,0.119420545127527
D00188,hsa3174,1,0.095238,0.095238,0.095238,1,0.119420545127527,0.119420545127527,0.119420545127527
D00211,hsa3174,1,0.013158,0.013158,0.013158,1,0.115132995433364,0.115132995433364,0.115132995433364
D00246,hsa3174,1,0.088889,0.088889,0.088889,1,0.10292202319282,0.10292202319282,0.10292202319282
D00279,hsa3174,1,0.0625,0.0625,0.0625,1,0.132132232529795,0.132132232529795,0.132132232529795
D00299,hsa3174,1,0.021739,0.021739,0.021739,1,0.119420545127527,0.119420545127527,0.119420545127527
D00312,hsa3174,1,0.02381,0.02381,0.02381,1,0.140771091937798,0.140771091937798,0.140771091937798
D00316,hsa3174,1,0.047619,0.047619,0.047619,6,0.192868513741257,0.0352477378441716,0.300161966515045
D00327,hsa3174,1,0.02439,0.02439,0.02439,2,0.116935705545912,0.0931003191540263,0.140771091937798
D00348,hsa3174,1,0.111111,0.111111,0.111111,1,0.174741650897043,0.174741650897043,0.174741650897043
D00443,hsa3174,1,0.021739,0.021739,0.021739,1,0.0823122689971206,0.0823122689971206,0.0823122689971206
D00462,hsa3174,1,0.025641,0.025641,0.025641,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D00506,hsa3174,1,0.060606,0.060606,0.060606,1,0.152691480962303,0.152691480962303,0.152691480962303
D00554,hsa3174,1,0.025641,0.025641,0.025641,1,0.140771091937798,0.140771091937798,0.140771091937798
D00565,hsa3174,1,0.02381,0.02381,0.02381,1,0.132132232529795,0.132132232529795,0.132132232529795
D00577,hsa3174,1,0.085714,0.085714,0.085714,5,0.172865979474319,0.140771091937798,0.19965204092503
D00585,hsa3174,1,0.020408,0.020408,0.020408,4,0.0938720984872157,0.0823122689971206,0.10292202319282
D00586,hsa3174,1,0.027778,0.027778,0.027778,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D00596,hsa3174,1,0.159091,0.159091,0.159091,1,0.13124123054992,0.13124123054992,0.13124123054992
D00627,hsa3174,1,0.14,0.14,0.14,1,0.13124123054992,0.13124123054992,0.13124123054992
D00690,hsa3174,1,0.039216,0.039216,0.039216,1,0.097153782604896,0.097153782604896,0.097153782604896
D00730,hsa3174,1,0.142857,0.142857,0.142857,1,0.115132995433364,0.115132995433364,0.115132995433364
D00898,hsa3174,1,0.027027,0.027027,0.027027,1,0.140771091937798,0.140771091937798,0.140771091937798
D00930,hsa3174,1,0.021277,0.021277,0.021277,1,0.119420545127527,0.119420545127527,0.119420545127527
D00950,hsa3174,1,0.051282,0.051282,0.051282,2,0.118962437271347,0.097153782604896,0.140771091937798
D00951,hsa3174,1,0.022222,0.022222,0.022222,1,0.097153782604896,0.097153782604896,0.097153782604896
D00954,hsa3174,1,0.051282,0.051282,0.051282,2,0.118962437271347,0.097153782604896,0.140771091937798
D00956,hsa3174,1,0.066667,0.066667,0.066667,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D00961,hsa3174,1,0.044444,0.044444,0.044444,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D00962,hsa3174,1,0.2,0.2,0.2,1,0.140771091937798,0.140771091937798,0.140771091937798
D00965,hsa3174,1,0.025641,0.025641,0.025641,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D01115,hsa3174,1,0.021277,0.021277,0.021277,1,0.0823122689971206,0.0823122689971206,0.0823122689971206
D01132,hsa3174,1,0.04878,0.04878,0.04878,7,0.180662996192218,0.0352477378441716,0.300161966515045
D01161,hsa3174,1,0.282609,0.282609,0.282609,2,0.144457665387713,0.140771091937798,0.148144238837628
D01217,hsa3174,1,0.025,0.025,0.025,1,0.097153782604896,0.097153782604896,0.097153782604896
D01294,hsa3174,1,0.022222,0.022222,0.022222,2,0.118962437271347,0.097153782604896,0.140771091937798
D01387,hsa3174,1,0.038462,0.038462,0.038462,1,0.10292202319282,0.10292202319282,0.10292202319282
D01441,hsa3174,1,0.034483,0.034483,0.034483,1,0.0977090488244506,0.0977090488244506,0.0977090488244506
D01689,hsa3174,1,0.06383,0.06383,0.06383,1,0.10292202319282,0.10292202319282,0.10292202319282
D02217,hsa3174,1,0.039216,0.039216,0.039216,2,0.144457665387713,0.140771091937798,0.148144238837628
D02367,hsa3174,1,0.051282,0.051282,0.051282,2,0.118962437271347,0.097153782604896,0.140771091937798
D04066,hsa3174,1,0.119048,0.119048,0.119048,2,0.144457665387713,0.140771091937798,0.148144238837628
D00040,hsa367,8,0.298744625,0.041667,0.53125,1,0.0556788506823852,0.0556788506823852,0.0556788506823852
D00066,hsa367,8,0.397465625,0.061224,0.833333,2,0.18697652699892,0.119238019840392,0.254715034157448
D00067,hsa367,8,0.3516495,0.166667,0.470588,1,0.119238019840392,0.119238019840392,0.119238019840392
D00088,hsa367,8,0.380903875,0.078431,0.724138,1,0.23366133237194,0.23366133237194,0.23366133237194
D00094,hsa367,8,0.115536625,0.02,0.179487,9,0.0696347252736596,0.0192123820228085,0.104676668165327
D00105,hsa367,8,0.34034725,0.195122,0.470588,2,0.119597493160005,0.119238019840392,0.119956966479618
D00129,hsa367,8,0.231012875,0.061224,0.35,1,0.06786857138423,0.06786857138423,0.06786857138423
D00143,hsa367,8,0.337791,0.046512,0.62963,1,0.0648460913023208,0.0648460913023208,0.0648460913023208
D00163,hsa367,8,0.266104125,0.041667,0.515152,1,0.0816834732082478,0.0816834732082478,0.0816834732082478
D00182,hsa367,8,0.37372325,0.025,0.72,1,0.254715034157448,0.254715034157448,0.254715034157448
D00187,hsa367,8,0.222129125,0.035714,0.358974,1,0.06786857138423,0.06786857138423,0.06786857138423
D00188,hsa367,8,0.237225375,0.041667,0.368421,1,0.06786857138423,0.06786857138423,0.06786857138423
D00211,hsa367,8,0.154430875,0.068493,0.220588,1,0.0648460913023208,0.0648460913023208,0.0648460913023208
D00246,hsa367,8,0.27274275,0.081633,0.486486,1,0.23366133237194,0.23366133237194,0.23366133237194
D00279,hsa367,8,0.18172325,0.057143,0.25,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00299,hsa367,8,0.22581275,0.035714,0.358974,1,0.06786857138423,0.06786857138423,0.06786857138423
D00312,hsa367,8,0.308802625,0.222222,0.410256,1,0.119238019840392,0.119238019840392,0.119238019840392
D00316,hsa367,8,0.1064185,0.044444,0.153846,6,0.081576654943302,0.0283280026621643,0.104676668165327
D00348,hsa367,8,0.115536625,0.02,0.179487,1,0.0872173108056878,0.0872173108056878,0.0872173108056878
D00443,hsa367,8,0.315467375,0.054545,0.5625,1,0.205292729861636,0.205292729861636,0.205292729861636
D00506,hsa367,8,0.170986375,0.054054,0.344828,1,0.0877870079466815,0.0877870079466815,0.0877870079466815
D00554,hsa367,8,0.329801,0.186047,0.459459,1,0.119238019840392,0.119238019840392,0.119238019840392
D00565,hsa367,8,0.186850625,0.045455,0.384615,1,0.0614301755419609,0.0614301755419609,0.0614301755419609
D00577,hsa367,8,0.175978,0.076923,0.361111,5,0.118652260074944,0.110717515672762,0.124191806468867
D00596,hsa367,8,0.14454525,0.037736,0.24,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00627,hsa367,8,0.11219,0.034483,0.236364,1,0.0638462018276166,0.0638462018276166,0.0638462018276166
D00690,hsa367,8,0.308441625,0.163636,0.475,1,0.254715034157448,0.254715034157448,0.254715034157448
D00730,hsa367,8,0.146554125,0.027027,0.257143,1,0.0648460913023208,0.0648460913023208,0.0648460913023208
D00898,hsa367,8,0.16807625,0.076923,0.324324,1,0.119238019840392,0.119238019840392,0.119238019840392
D00930,hsa367,8,0.222775625,0.053571,0.368421,1,0.06786857138423,0.06786857138423,0.06786857138423
D00950,hsa367,8,0.353292375,0.02439,0.692308,2,0.18697652699892,0.119238019840392,0.254715034157448
D00951,hsa367,8,0.32581675,0.055556,0.580645,1,0.254715034157448,0.254715034157448,0.254715034157448
D00954,hsa367,8,0.353292375,0.02439,0.692308,2,0.18697652699892,0.119238019840392,0.254715034157448
D00962,hsa367,8,0.1208215,0.04918,0.245614,1,0.119238019840392,0.119238019840392,0.119238019840392
D01115,hsa367,8,0.299001375,0.017241,0.542857,1,0.205292729861636,0.205292729861636,0.205292729861636
D01132,hsa367,8,0.1985235,0.113636,0.317073,7,0.0786037632229662,0.0283280026621643,0.104676668165327
D01161,hsa367,8,0.233463,0.2,0.290909,2,0.119597493160005,0.119238019840392,0.119956966479618
D01217,hsa367,8,0.335770875,0.061224,0.692308,1,0.254715034157448,0.254715034157448,0.254715034157448
D01294,hsa367,8,0.285518125,0.036364,0.487179,2,0.18697652699892,0.119238019840392,0.254715034157448
D01387,hsa367,8,0.270055125,0.083333,0.463415,1,0.23366133237194,0.23366133237194,0.23366133237194
D01441,hsa367,8,0.177228625,0.105263,0.314815,1,0.0556788506823852,0.0556788506823852,0.0556788506823852
D01689,hsa367,8,0.292655625,0.0625,0.513514,1,0.23366133237194,0.23366133237194,0.23366133237194
D02217,hsa367,8,0.1725485,0.096154,0.333333,2,0.119597493160005,0.119238019840392,0.119956966479618
D02367,hsa367,8,0.289396875,0.022727,0.517241,2,0.18697652699892,0.119238019840392,0.254715034157448
D04066,hsa367,8,0.303193875,0.230769,0.439024,2,0.119597493160005,0.119238019840392,0.119956966479618
D05341,hsa367,8,0.032660625,0.020408,0.066667,1,0.0931003191540263,0.0931003191540263,0.0931003191540263
D00040,hsa4306,3,0.379157666666667,0.348837,0.425,1,0.0610715808774633,0.0610715808774633,0.0610715808774633
D00066,hsa4306,3,0.532336333333333,0.447368,0.677419,2,0.175631622310004,0.120272044897541,0.230991199722466
D00067,hsa4306,3,0.314959666666667,0.25,0.405405,1,0.120272044897541,0.120272044897541,0.120272044897541
D00075,hsa4306,3,0.497288333333333,0.457143,0.5625,1,0.205292729861636,0.205292729861636,0.205292729861636
D00088,hsa4306,3,0.496213666666667,0.473684,0.527778,1,0.276680673701978,0.276680673701978,0.276680673701978
D00094,hsa4306,3,0.162853333333333,0.155556,0.173913,9,0.0702982934922694,0.0203468746364678,0.0955033020363903
D00105,hsa4306,3,0.293775666666667,0.219512,0.405405,2,0.121524818355693,0.120272044897541,0.122777591813845
D00129,hsa4306,3,0.292784666666667,0.276596,0.319149,1,0.0761895685964624,0.0761895685964624,0.0761895685964624
D00143,hsa4306,3,0.448498333333333,0.375,0.575758,1,0.0756135298878157,0.0756135298878157,0.0756135298878157
D00163,hsa4306,3,0.350144333333333,0.276596,0.425,1,0.0855913272705694,0.0855913272705694,0.0855913272705694
D00182,hsa4306,3,0.468468333333333,0.405405,0.5,1,0.230991199722466,0.230991199722466,0.230991199722466
D00187,hsa4306,3,0.289855333333333,0.26087,0.326087,1,0.0761895685964624,0.0761895685964624,0.0761895685964624
D00188,hsa4306,3,0.305892333333333,0.288889,0.333333,1,0.0761895685964624,0.0761895685964624,0.0761895685964624
D00211,hsa4306,3,0.19642,0.189189,0.202703,1,0.0756135298878157,0.0756135298878157,0.0756135298878157
D00246,hsa4306,3,0.363777,0.340426,0.395349,1,0.276680673701978,0.276680673701978,0.276680673701978
D00279,hsa4306,3,0.141383,0.071429,0.230769,1,0.0699413282975481,0.0699413282975481,0.0699413282975481
D00299,hsa4306,3,0.309018,0.282609,0.355556,1,0.0761895685964624,0.0761895685964624,0.0761895685964624
D00312,hsa4306,3,0.278393,0.222222,0.357143,1,0.120272044897541,0.120272044897541,0.120272044897541
D00316,hsa4306,3,0.097662,0.057692,0.137255,6,0.0793554978067388,0.0359637753775175,0.0955033020363903
D00327,hsa4306,3,0.509531,0.472222,0.542857,2,0.162782387379589,0.120272044897541,0.205292729861636
D00348,hsa4306,3,0.162853333333333,0.155556,0.173913,1,0.0870932644100805,0.0870932644100805,0.0870932644100805
D00462,hsa4306,3,0.431481333333333,0.35,0.5,1,0.205292729861636,0.205292729861636,0.205292729861636
D00506,hsa4306,3,0.127794333333333,0.093023,0.195122,1,0.0940189670678044,0.0940189670678044,0.0940189670678044
D00554,hsa4306,3,0.324184666666667,0.238095,0.459459,1,0.120272044897541,0.120272044897541,0.120272044897541
D00565,hsa4306,3,0.130922,0.08,0.212766,1,0.0699413282975481,0.0699413282975481,0.0699413282975481
D00577,hsa4306,3,0.0978406666666667,0.041667,0.209302,5,0.125037866144022,0.114967307197784,0.136918210708971
D00586,hsa4306,3,0.0975176666666667,0.042553,0.159091,1,0.205292729861636,0.205292729861636,0.205292729861636
D00596,hsa4306,3,0.106193666666667,0.067797,0.181818,1,0.0667950739719785,0.0667950739719785,0.0667950739719785
D00627,hsa4306,3,0.0789233333333333,0.045455,0.145161,1,0.0667950739719785,0.0667950739719785,0.0667950739719785
D00690,hsa4306,3,0.380736333333333,0.333333,0.413043,1,0.230991199722466,0.230991199722466,0.230991199722466
D00730,hsa4306,3,0.101099,0.02381,0.179487,1,0.0756135298878157,0.0756135298878157,0.0756135298878157
D00898,hsa4306,3,0.0978406666666667,0.041667,0.209302,1,0.120272044897541,0.120272044897541,0.120272044897541
D00930,hsa4306,3,0.283624,0.276596,0.291667,1,0.0761895685964624,0.0761895685964624,0.0761895685964624
D00950,hsa4306,3,0.455645666666667,0.394737,0.486486,2,0.175631622310004,0.120272044897541,0.230991199722466
D00951,hsa4306,3,0.485430333333333,0.428571,0.540541,1,0.230991199722466,0.230991199722466,0.230991199722466
D00954,hsa4306,3,0.455645666666667,0.394737,0.486486,2,0.175631622310004,0.120272044897541,0.230991199722466
D00956,hsa4306,3,0.414544,0.372093,0.47619,1,0.205292729861636,0.205292729861636,0.205292729861636
D00961,hsa4306,3,0.081621,0.017241,0.173077,1,0.205292729861636,0.205292729861636,0.205292729861636
D00962,hsa4306,3,0.0653396666666667,0.028571,0.138462,1,0.120272044897541,0.120272044897541,0.120272044897541
D00965,hsa4306,3,0.122813,0.083333,0.2,1,0.205292729861636,0.205292729861636,0.205292729861636
D01132,hsa4306,3,0.170461333333333,0.102041,0.23913,7,0.0782130001197702,0.0359637753775175,0.0955033020363903
D01161,hsa4306,3,0.18963,0.145161,0.237288,2,0.121524818355693,0.120272044897541,0.122777591813845
D01217,hsa4306,3,0.477477333333333,0.375,0.625,1,0.230991199722466,0.230991199722466,0.230991199722466
D01294,hsa4306,3,0.400433666666667,0.380952,0.425,2,0.175631622310004,0.120272044897541,0.230991199722466
D01387,hsa4306,3,0.374094333333333,0.333333,0.434783,1,0.276680673701978,0.276680673701978,0.276680673701978
D01441,hsa4306,3,0.149263666666667,0.107692,0.213115,1,0.0610715808774633,0.0610715808774633,0.0610715808774633
D01689,hsa4306,3,0.396642,0.361702,0.44186,1,0.276680673701978,0.276680673701978,0.276680673701978
D02217,hsa4306,3,0.121817,0.065574,0.196429,2,0.121524818355693,0.120272044897541,0.122777591813845
D02367,hsa4306,3,0.367892333333333,0.325,0.410256,2,0.175631622310004,0.120272044897541,0.230991199722466
D04066,hsa4306,3,0.263246333333333,0.208333,0.326087,2,0.121524818355693,0.120272044897541,0.122777591813845
D05341,hsa4306,3,0.0211413333333333,0.020408,0.021739,1,0.0823122689971206,0.0823122689971206,0.0823122689971206
D00040,hsa5241,10,0.4183058,0.26,0.545455,1,0.0578200426536533,0.0578200426536533,0.0578200426536533
D00067,hsa5241,10,0.3658342,0.297297,0.448276,1,0.129516860347121,0.129516860347121,0.129516860347121
D00075,hsa5241,10,0.6051067,0.365854,0.833333,1,0.254715034157448,0.254715034157448,0.254715034157448
D00088,hsa5241,10,0.550071,0.421053,0.689655,1,0.257273185997517,0.257273185997517,0.257273185997517
D00094,hsa5241,10,0.1538807,0.125,0.190476,9,0.0697266707236774,0.0207717584404241,0.10415882731011
D00105,hsa5241,10,0.3407027,0.263158,0.405405,2,0.130356672908692,0.129516860347121,0.131196485470263
D00129,hsa5241,10,0.3046975,0.226415,0.358974,1,0.0600288410213121,0.0600288410213121,0.0600288410213121
D00143,hsa5241,10,0.5073957,0.318182,0.769231,1,0.0663300763081153,0.0663300763081153,0.0663300763081153
D00163,hsa5241,10,0.351978,0.26,0.457143,1,0.0775708396071611,0.0775708396071611,0.0775708396071611
D00187,hsa5241,10,0.3129011,0.207547,0.368421,1,0.0600288410213121,0.0600288410213121,0.0600288410213121
D00188,hsa5241,10,0.3198047,0.235294,0.378378,1,0.0600288410213121,0.0600288410213121,0.0600288410213121
D00211,hsa5241,10,0.1936787,0.15493,0.26087,1,0.0663300763081153,0.0663300763081153,0.0663300763081153
D00246,hsa5241,10,0.388719,0.285714,0.571429,1,0.257273185997517,0.257273185997517,0.257273185997517
D00279,hsa5241,10,0.108701,0.027027,0.230769,1,0.0592770028809637,0.0592770028809637,0.0592770028809637
D00299,hsa5241,10,0.3143407,0.230769,0.357143,1,0.0600288410213121,0.0600288410213121,0.0600288410213121
D00312,hsa5241,10,0.3001875,0.230769,0.357143,1,0.129516860347121,0.129516860347121,0.129516860347121
D00316,hsa5241,10,0.0797232,0.021277,0.148936,6,0.0811612171591994,0.0358803449581123,0.10415882731011
D00327,hsa5241,10,0.5204743,0.405405,0.62069,2,0.192115947252285,0.129516860347121,0.254715034157448
D00348,hsa5241,10,0.1538807,0.125,0.190476,1,0.084890804176111,0.084890804176111,0.084890804176111
